┏━━━━━━━━━━┓
┃ VHA@kmer ┃
┗━━━━━━━━━━┛

▶ Starting Experiment 'data_aug' [seed: 5038]
model: /nas/softechict-nas-3/matteo/PycharmProjects/gianlu/VHA/models/vha.py

loading annotations into memory...
Done (t=210.68s)
creating index...
index created!
loading annotations into memory...
Done (t=4.05s)
creating index...
index created!
tensorboard --logdir=/nas/softechict-nas-3/matteo/PycharmProjects/gianlu/VHA/log


[05-25@14:56] Epoch 0000.000038: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   3.71% │ Loss: 0.000002 │ ↯:  0.99 step/s
[05-25@14:56] Epoch 0000.000039: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   3.81% │ Loss: 0.000002 │ ↯:  1.00 step/s
[05-25@14:56] Epoch 0000.000040: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   3.91% │ Loss: 0.000002 │ ↯:  1.00 step/s
[05-25@14:56] Epoch 0000.000041: │██┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   4.00% │ Loss: 0.000002 │ ↯:  1.01 step/s
[05-25@14:56] Epoch 0000.000042: │██┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   4.10% │ Loss: 0.000002 │ ↯:  1.01 step/s
[05-25@14:56] Epoch 0000.000043: │██┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   4.20% │ Loss: 0.000002 │ ↯:  1.02 step/s
[05-25@14:56] Epoch 0000.000044: │██┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   4.30% │ Loss: 0.000002 │ ↯:  1.02 step/s
[05-25@14:56] Epoch 0000.000045: │██┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   4.39% │ Loss: 0.000002 │ ↯:  1.03 step/s
[05-25@14:56] Epoch 0000.000046: │██┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   4.49% │ Loss: 0.000002 │ ↯:  1.03 step/s
[05-25@14:56] Epoch 0000.000047: │██┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   4.59% │ Loss: 0.000002 │ ↯:  1.03 step/s
[05-25@14:56] Epoch 0000.000048: │██┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   4.69% │ Loss: 0.000002 │ ↯:  1.04 step/s
[05-25@14:56] Epoch 0000.000049: │██┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   4.79% │ Loss: 0.000002 │ ↯:  1.04 step/s
[05-25@14:56] Epoch 0000.000050: │██┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   4.88% │ Loss: 0.000002 │ ↯:  1.04 step/s
[05-25@14:56] Epoch 0000.000051: │██┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   4.98% │ Loss: 0.000002 │ ↯:  1.05 step/s
[05-25@14:56] Epoch 0000.000052: │██┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   5.08% │ Loss: 0.000002 │ ↯:  1.05 step/s
[05-25@14:56] Epoch 0000.000053: │██┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   5.18% │ Loss: 0.000002 │ ↯:  1.05 step/s
[05-25@14:56] Epoch 0000.000054: │██┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   5.27% │ Loss: 0.000002 │ ↯:  1.06 step/s
[05-25@14:56] Epoch 0000.000055: │██┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   5.37% │ Loss: 0.000002 │ ↯:  1.06 step/s
[05-25@14:56] Epoch 0000.000056: │██┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   5.47% │ Loss: 0.000002 │ ↯:  1.06 step/s
[05-25@14:56] Epoch 0000.000057: │██┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   5.57% │ Loss: 0.000002 │ ↯:  1.07 step/s
[05-25@14:56] Epoch 0000.000058: │██┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   5.66% │ Loss: 0.000002 │ ↯:  1.07 step/s
[05-25@14:56] Epoch 0000.000059: │██┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   5.76% │ Loss: 0.000002 │ ↯:  1.07 step/s
[05-25@14:56] Epoch 0000.000060: │██┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   5.86% │ Loss: 0.000002 │ ↯:  1.07 step/s
[05-25@14:56] Epoch 0000.000061: │██┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   5.96% │ Loss: 0.000002 │ ↯:  1.08 step/s
[05-25@14:56] Epoch 0000.000062: │███┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   6.05% │ Loss: 0.000002 │ ↯:  1.08 step/s
[05-25@14:56] Epoch 0000.000063: │███┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   6.15% │ Loss: 0.000002 │ ↯:  1.08 step/s
[05-25@14:56] Epoch 0000.000064: │███┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   6.25% │ Loss: 0.000002 │ ↯:  1.08 step/s
[05-25@14:56] Epoch 0000.000065: │███┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   6.35% │ Loss: 0.000002 │ ↯:  1.09 step/s
[05-25@14:56] Epoch 0000.000066: │███┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   6.45% │ Loss: 0.000002 │ ↯:  1.09 step/s
[05-25@14:56] Epoch 0000.000067: │███┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   6.54% │ Loss: 0.000002 │ ↯:  1.09 step/s
